name,address,subway_distance,call,price,url,note,visitor_review,blog_review,area,subway,star,orginized_price
블루웨일스페이스 4호점,서울 서초구 강남대로65길 12 5층 611호,강남역 10번출구에서 356m,0504-3220-6578,"강남 4호점 올나잇89,000원",https://naver.me/FfeykyJQ,"예약, 무선 인터넷",방문자 리뷰 1,블로그 리뷰 2,서초구,강남역,,가격정보 없음
회의실 스터디룸 공간 토브 단독룸,서울 구로구 경인로 661 신도림푸르지오 101동 핀포인트타워 15층 1504호,신도림역 1번출구에서 474m,0507-1381-5970,"1시간 (4인기준)10,000원",URL정보 없음,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 예약, 간편결제, 주차",방문자 리뷰 23,블로그 리뷰 4,구로구,신도림역,,"4인 - 1시간 10,000원"
엘더스터디카페 영등포점,서울 영등포구 영신로19길 28 4층,영등포역 4번출구에서 249m,0507-1365-2313,"시간충전권 50시간70,000원시간충전권 100시간120,000원기간 이용권 1주40,000원기간 이용권 2주70,000원기간 이용권 4주130,000원스터디룸(6인,시간당)7,000원사물함 4주10,000원",http://lderydp.modoo.at,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분, 간편결제",방문자 리뷰 78,블로그 리뷰 10,영등포구,영등포역,별점 4.57,"6인 - 1시간 7,000원"
골든스터디카페 신도림점,서울 구로구 경인로65길 44 5층,신도림역 1번출구에서 631m,번호정보 없음,"스터디룸 정기권(전화문의)변동2시간3,000원4시간6,000원6시간8,000원12시간12,000원1주50,000원2주80,000원3주110,000원4주140,000원50시간70,000원",https://blog.naver.com/sindorim_studycafe,"단체 이용 가능, 무선 인터넷, 주차, 남/녀 화장실 구분",방문자 리뷰 125,블로그 리뷰 58,구로구,신도림역,별점 4.63,가격정보 없음
멘토즈스터디카페 신도림점,서울 구로구 경인로59길 8 8층 815~817호,구로역 3번출구에서 583m,0507-1331-5209,"당일권 2시간4,000원당일권 4시간7,000원당일권 6시간10,000원당일권 8시간12,000원당일권 12시간16,000원시간권 30시간 (4주)50,000원시간권 50시간 (8주)80,000원시간권 100시간 (16주)140,000원기간권 1주 (7일)50,000원기간권 2주(14일)90,000원",https://www.instagram.com/mentors_sindorim/,주차,방문자 리뷰 18,블로그 리뷰 167,구로구,구로역,,"4인실 - 2시간 4,000원, 4인실 - 4시간 7,000원, 4인실 - 6시간 10,000원, 4인실 - 8시간 12,000원, 4인실 - 12시간 16,000원"
미니스터디카페 신도림점,서울 구로구 경인로59길 8 809호,구로역 3번출구에서 583m,0507-1481-4482,"1시간1,800원2시간3,000원4시간5,000원6시간6,000원8시간7,000원",http://신도림스터디카페.net,"무선 인터넷, 단체 이용 가능",방문자 리뷰 32,블로그 리뷰 7,구로구,구로역,,"1시간 1,800원, 2시간 3,000원, 4시간 5,000원, 6시간 6,000원, 8시간 7,000원"
기본스터디카페 신도림점,"서울 구로구 경인로65길 44 2층 201호, 202호",신도림역 1번출구에서 631m,0507-1474-0299,가격정보 없음,URL정보 없음,비고 없음,방문자 리뷰 16,블로그 리뷰 3,구로구,신도림역,,가격정보 없음
위너스터디카페 신도림점,서울 구로구 경인로59길 8 태영프라자 5층 501호,구로역 3번출구에서 583m,070-7537-0906,"2시간3,500원4시간5,900원6시간7,900원8시간9,900원12시간11,900원",URL정보 없음,"주차, 남/녀 화장실 구분, 무선 인터넷, 단체 이용 가능, 예약",방문자 리뷰 92,블로그 리뷰 4,구로구,구로역,,"0인실 - 2시간 3,500원, 0인실 - 4시간 5,900원, 0인실 - 6시간 7,900원, 0인실 - 8시간 9,900원, 0인실 - 12시간 11,900원"
민현원 스터디룸 미팅룸 잠실,서울 송파구 올림픽로 336 대우유토피아오피스텔 902호,잠실역 10번출구에서 346m,0507-1353-5610,"시간당 (1인기준)2,500원",https://blog.naver.com/minhyunwon,"단체 이용 가능, 주차, 예약, 무선 인터넷",방문자 리뷰 98,블로그 리뷰 7,송파구,잠실역,,"1인 - 1시간 2,500원, 2시간 5,000원, 4시간 10,000원, 6시간 15,000원"
이룸 스터디룸 회의실 잠실점,서울 송파구 올림픽로 336,잠실역 10번출구에서 265m,0507-1352-5439,"1인 1시간당2,500원",https://thisroom.imweb.me/20,"단체 이용 가능, 예약, 무선 인터넷, 주차",방문자 리뷰 3,블로그 리뷰 4,송파구,잠실역,,"1인 - 1시간 2,500원, 2시간 5,000원, 4시간 10,000원, 6시간 15,000원"
시너지스페이스 스터디룸 잠실점,서울 송파구 올림픽로35길 124 장미상가 A동 312호,잠실역 7번출구에서 497m,0507-1352-3774,가격정보 없음,http://pf.kakao.com/_tRXun,"예약, 무선 인터넷, 남/녀 화장실 구분, 주차",방문자 리뷰 51,블로그 리뷰 4,송파구,잠실역,,가격정보 없음
멘토즈스터디카페 잠실푸르지오점,"서울 송파구 올림픽로35가길 9 지하1층 21, 22호",잠실역 9번출구에서 441m,0507-1389-2673,"당일권 2시간4,000원당일권 4시간70,000원당일권 6시간10,000원당일권 8시간12,000원당일권 12시간16,000원시간권 30시간 (8주)50,000원시간권 50시간 (10주)80,000원시간권 100시간 (16주)140,000원시간권 200시간 (32주)250,000원기간권 1주권 (7일)50,000원",https://www.instagram.com/mentors_jamsil/,"무선 인터넷, 남/녀 화장실 구분, 주차",방문자 리뷰 6,블로그 리뷰 21,송파구,잠실역,,가격정보 없음
스터디카페ON24 잠실점,서울 송파구 삼전로 102 삼전빌딩 지하1층,삼전역 2번출구에서 404m,번호정보 없음,"2시간4,000원4시간7,000원6시간9,000원8시간10,000원12시간15,000원50시간 충전권85,000원100시간 충전권160,000원150시간 충전권200,000원200시간 충전권240,000원4인 스터디룸7,000원",http://on24jamsil.modoo.at,"주차, 단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분",방문자 리뷰 39,블로그 리뷰 3,송파구,삼전역,,"4인실 - 2시간 2,000원, 4인실 - 4시간 1,750원, 4인실 - 6시간 1,500원, 4인실 - 8시간 1,250원, 4인실 - 12시간 1,250원, 4인실 - 1시간 1,750원"
위넌스터디카페 잠실학원사거리점,서울 송파구 석촌호수로 106 2F,잠실새내역 2번출구에서 492m,번호정보 없음,"(Study Zone) 2시간5,000원(Study Zone) 4시간8,000원(Study Zone) 6시간10,000원(Study Zone) 9시간13,000원(Study Zone) 12시간16,000원(Study Zone) 정기권 1주50,000원(Study Zone) 정기권 2주70,000원(이벤트가격) 정기권 4주85,000원(Study Zone) 정액시간권 50시간60,000원(이벤트가격) 정액시간권 100시간85,000원",URL정보 없음,"무선 인터넷, 남/녀 화장실 구분",방문자 리뷰 92,블로그 리뷰 77,송파구,잠실새내역,별점 4.7,"Study Zone - 2시간 5,000원, Study Zone - 4시간 8,000원, Study Zone - 6시간 10,000원, Study Zone - 9시간 13,000원, Study Zone - 12시간 16,000원"
스터디카페 엘로이 삼전역점,"서울 송파구 백제고분로 198 401호(삼전동, GM빌딩)",삼전역 3번출구에서 13m,0507-1355-1540,"[충전권] 100시간110,000원[기간권 자유석] 4주 일15시간130,000원[실시간권] 1시간당1,500원[1회권] 3시간4,000원[1회권] 6시간6,000원[1회권] 9시간8,000원[1회권] 12시간10,000원[충전권] 50시간60,000원[충전권] 200시간200,000원[기간권 자유석] 2주 일10시간70,000원",https://studymoa.me/,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 예약",방문자 리뷰 2,블로그 리뷰 4,송파구,삼전역,,가격정보 없음
라온서가 스터디카페,서울 송파구 석촌호수로 68 3층 301호,잠실새내역 3번출구에서 161m,0507-1334-5228,"스터디카페 자유석(1시간)2,000원포커스석 1일 요금9,000원1인실 1일 요금10,000원자유석 기간권(4주)160,000원자유석 시간패키지 30시간45,000원자유석 시간패키지 120시간*이벤트중150,000원스터디룸(4인실) 1시간7,000원워크존(1시간)2,000원자유석 시간패키지 60시간*이벤트중*80,000원자유석 시간패키지 180시간*이벤트중210,000원",https://blog.naver.com/raonseoga,"무선 인터넷, 남/녀 화장실 구분, 단체 이용 가능, 예약",방문자 리뷰 54,블로그 리뷰 11,송파구,잠실새내역,별점 4.6,"4인실 - 1시간 7,000원, 1인실 - 1시간 10,000원, 0인 - 1시간 2,000원"
스터디카페 다온,서울 송파구 올림픽로35길 124 장미에이상가 4층 스터디카페 다온,잠실역 7번출구에서 497m,번호정보 없음,가격정보 없음,http://www.instagram.com/studycafe_daon,"단체 이용 가능, 예약, 무선 인터넷, 주차, 남/녀 화장실 구분, 장애인 편의시설",방문자 리뷰 14,블로그 리뷰 5,송파구,잠실역,,가격정보 없음
이지스스터디카페 잠실새내점,서울 송파구 올림픽로 119 잠실파인애플상가 지하 2층 이지스스터디카페,잠실새내역 5번출구에서 20m,번호정보 없음,"스터디룸2(4인실) 2시간12,000원스터디룸1(3인실) 2시간10,000원[일일권] 2시간4,000원[일일권] 3시간5,000원[일일권] 4시간6,000원[일일권] 5시간7,000원[시간제정액권] 50시간68,000원[시간제정액권] 100시간130,000원[시간제정액권] 150시간190,000원[시간제정액권] 200시간250,000원",http://pf.kakao.com/_axninxj,"남/녀 화장실 구분, 무선 인터넷",방문자 리뷰 88,블로그 리뷰 5,송파구,잠실새내역,별점 4.89,"4인실 - 1시간 6,000원, 3인실 - 1시간 5,000원, 1시간 2,000원~3,500원"
시작스터디카페 잠실새내2호점,서울 송파구 올림픽로12길 4 지하 1층 경중빌딩,잠실새내역 4번출구에서 191m,0507-1302-7983,"일일이용권 1시간3,000원일일이용권 2시간5,000원일일이용권 3시간6,000원일일이용권 4시간8,000원일일이용권 5시간10,000원일일이용권 6시간12,000원일일이용권7시간14,000원일일이용권 8시간16,000원일일이용권 9시간18,000원일일이용권12시간20,000원",URL정보 없음,"무선 인터넷, 단체 이용 가능, 주차",방문자 리뷰 45,블로그 리뷰 8,송파구,잠실새내역,별점 4.52,"일일이용권 - 1시간 3,000원, 일일이용권 - 2시간 5,000원, 일일이용권 - 3시간 6,000원, 일일이용권 - 4시간 8,000원, 일일이용권 - 5시간 10,000원, 일일이용권 - 6시간 12,000원, 일일이용권 - 7시간 14,000원, 일일이용권 -"
스터디센터 한강 잠실 본점,서울 송파구 올림픽로37길 130 에이동 3층 312호,잠실나루역 2번출구에서 76m,02-422-1692,가격정보 없음,https://hankangstudy.modoo.at,"무선 인터넷, 남/녀 화장실 구분, 주차",방문자 리뷰 25,블로그 리뷰 2,송파구,잠실나루역,,가격정보 없음
비온탑스터디카페 풍납점,서울 송파구 토성로 21 지하1층,강동구청역 4번출구에서 889m,0507-1373-0852,"스터디룸(6인) 1시간6,000원4주 기간권120,000원4주 고정석150,000원24시간 (종일권)15,000원10시간10,000원8시간9,000원6시간7,000원4시간5,000원2시간3,000원",http://http//xn--2z1b67o9rd3oerrnwqdbta87m.com/,무선 인터넷,방문자 리뷰 1,블로그 리뷰 14,송파구,강동구청역,,"6인 - 1시간 6,000원, 6인 - 2시간 3,000원, 6인 - 4시간 5,000원, 6인 - 6시간 7,000원, 6인 - 8시간 9,000원, 6인 - 10시간 10,000원, 6인 - 24시간 15,000원"
루브르 스터디카페 송파 풍납점,서울 송파구 강동대로9길 14-1,강동구청역 4번출구에서 617m,0507-1321-3698,가격정보 없음,https://blog.naver.com/louvrecafe,"남/녀 화장실 구분, 무선 인터넷, 단체 이용 가능",방문자 리뷰 47,블로그 리뷰 6,송파구,강동구청역,,가격정보 없음
리더스스터디카페 잠실점,서울 송파구 석촌호수로 98 3층,삼전역 1번출구에서 468m,0507-1389-0914,가격정보 없음,http://ldcafe.co.kr/default/sub3/jam.php,"무선 인터넷, 단체 이용 가능, 남/녀 화장실 구분, 예약",방문자 리뷰 170,블로그 리뷰 186,송파구,삼전역,별점 4.89,가격정보 없음
리얼스페이스 잠실점,서울 송파구 백제고분로 159 바위빌딩 5층,삼전역 1번출구에서 273m,070-4112-4334,가격정보 없음,https://blog.naver.com/realspace01,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분",방문자 리뷰 63,블로그 리뷰 99,송파구,삼전역,,가격정보 없음
바투스터디카페,서울 송파구 풍성로24길 42 현대리버빌2차 상가동 B1층,강동구청역 5번출구에서 521m,0507-1484-7479,가격정보 없음,https://youtube.com/@batoostudy,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분",방문자 리뷰 74,블로그 리뷰 1,송파구,강동구청역,,가격정보 없음
토즈모임센터 서울대입구점,서울 관악구 남부순환로 1808 관악센츄리타워 2층 토즈모임센터 서울대입구점,서울대입구역 4번출구에서 113m,02-889-9662,"A룸 모임공간(1~2인) / 1시간5,500원B룸 모임공간(2~3인) / 1시간9,000원C룸 모임공간(3~6인) / 1시간14,000원D룸 모임공간(4~8인) / 1시간17,500원세미나실(중형) 4~12인 / 1시간30,000원세미나실(대형) 5~20인 / 1시간40,500원워크센터/스터디카페 오픈석 1시간2,000원워크센터/스터디카페 독립석 1시간3,000원워크센터/스터디카페 VIP석 1시간4,000원",https://blog.naver.com/toz8899662,"단체 이용 가능, 남/녀 화장실 구분, 무선 인터넷, 예약, 간편결제, 주차",방문자 리뷰 721,블로그 리뷰 89,관악구,서울대입구역,별점 4.81,"1~2인 - 1시간 5,500원, 2~3인 - 1시간 9,000원, 3~6인 - 1시간 14,000원, 4~8인 - 1시간 17,500원, 4~12인 - 1시간 30,000원, 5~20인 - 1시간 40,500원, 1인 - 1시간 2,000원, 1인 - 1"
시드스터디카페 낙성대역점,서울 관악구 남부순환로 1952 B1,낙성대역 1번출구에서 124m,0507-1334-5200,"일회시간권 2시간3,000원일회시간권 3시간4,000원일회시간권 4시간5,000원일회시간권 6시간7,000원일회시간권 9시간8,000원일회시간권 12시간10,000원시간충전권 30시간(유효1년)50,000원시간충전권 50시간(유효1년)70,000원시간충전권 100시간(유효1년)120,000원시간충전권 200시간(유효1년)200,000원",http://pf.kakao.com/_qpNtxb,"무선 인터넷, 남/녀 화장실 구분, 예약, 단체 이용 가능, 간편결제",방문자 리뷰 127,블로그 리뷰 73,관악구,낙성대역,별점 4.69,가격정보 없음
서울대입구역 스터디룸 greego,서울 관악구 남부순환로 1802 1동 4층 408호,서울대입구역 4번출구에서 173m,0504-1381-0451,"월~금 05:00~06:001,000원월~금 06:00~09:001,500원월~금 09:00~18:002,000원월~금 18:00~24:002,500원주말/공휴일 05:00~08:001,500원주말/공휴일 08:00~24:002,500원",https://www.spacecloud.kr/space/60608,"무선 인터넷, 예약, 단체 이용 가능, 간편결제",방문자 리뷰 18,블로그 리뷰 4,관악구,서울대입구역,,"주중 - 1시간 1,000원~2,500원, 주말/공휴일 - 1시간 1,500원~2,500원"
스터디룸 제이 서울대점,서울 관악구 남부순환로 1808 1003호,서울대입구역 4번출구에서 113m,0507-1387-9946,"스터디룸제이1,500원",https://booking.naver.com/,"무선 인터넷, 예약, 단체 이용 가능, 주차",방문자 리뷰 91,블로그 리뷰 10,관악구,서울대입구역,,가격정보 없음
스터디룸제이 서울대2호점,서울 관악구 남부순환로 1808 906호,서울대입구역 4번출구에서 113m,0507-1319-9978,가격정보 없음,https://blog.naver.com/day0720,"단체 이용 가능, 예약, 무선 인터넷, 간편결제, 주차",방문자 리뷰 39,블로그 리뷰 3,관악구,서울대입구역,,가격정보 없음
작심스터디카페 서울대입구역점,"서울 관악구 남부순환로 1833 2층, 3층",서울대입구역 8번출구에서 58m,02-3285-0910,"2시간3,500원3시간5,000원4시간6,500원5시간8,000원6시간9,000원8시간11,000원10시간13,000원정액시간권 30시간50,000원정액시간권 50시간80,000원정액시간권 100시간140,000원",https://blog.naver.com/zssnu,"남/녀 화장실 구분, 무선 인터넷, 단체 이용 가능",방문자 리뷰 207,블로그 리뷰 22,관악구,서울대입구역,별점 4.77,가격정보 없음
